local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_002::cluster_010::mention_079,chunk_002::cluster_010,chunk_002,2,10,79,5380,5381,8735,8736,your,5380,8735,right_overlap,8735:8736:your
chunk_002::cluster_010::mention_080,chunk_002::cluster_010,chunk_002,2,10,80,5448,5449,8803,8804,My,5448,8803,right_overlap,8803:8804:my
chunk_002::cluster_010::mention_081,chunk_002::cluster_010,chunk_002,2,10,81,5506,5507,8861,8862,I,5506,8861,right_overlap,8861:8862:i
chunk_002::cluster_010::mention_083,chunk_002::cluster_010,chunk_002,2,10,83,5550,5551,8905,8906,I,5550,8905,right_overlap,8905:8906:i
chunk_002::cluster_010::mention_084,chunk_002::cluster_010,chunk_002,2,10,84,5563,5564,8918,8919,Virginia,5563,8918,right_overlap,8918:8919:virginia
chunk_002::cluster_010::mention_085,chunk_002::cluster_010,chunk_002,2,10,85,5581,5582,8936,8937,you,5581,8936,right_overlap,8936:8937:you
chunk_002::cluster_010::mention_086,chunk_002::cluster_010,chunk_002,2,10,86,5583,5584,8938,8939,your,5583,8938,right_overlap,8938:8939:your
chunk_002::cluster_010::mention_087,chunk_002::cluster_010,chunk_002,2,10,87,5586,5587,8941,8942,your,5586,8941,right_overlap,8941:8942:your
chunk_002::cluster_010::mention_088,chunk_002::cluster_010,chunk_002,2,10,88,5595,5596,8950,8951,I,5595,8950,right_overlap,8950:8951:i
chunk_002::cluster_010::mention_089,chunk_002::cluster_010,chunk_002,2,10,89,5619,5621,8974,8976,Miss Virginia,5620,8975,right_overlap,8974:8976:miss virginia
chunk_002::cluster_010::mention_090,chunk_002::cluster_010,chunk_002,2,10,90,5735,5736,9090,9091,Virginia,5735,9090,right_overlap,9090:9091:virginia
chunk_002::cluster_010::mention_091,chunk_002::cluster_010,chunk_002,2,10,91,5762,5763,9117,9118,Virginia,5762,9117,right_overlap,9117:9118:virginia
chunk_002::cluster_010::mention_092,chunk_002::cluster_010,chunk_002,2,10,92,5768,5769,9123,9124,her,5768,9123,right_overlap,9123:9124:her
chunk_002::cluster_010::mention_093,chunk_002::cluster_010,chunk_002,2,10,93,5777,5778,9132,9133,She,5777,9132,right_overlap,9132:9133:she
chunk_002::cluster_010::mention_094,chunk_002::cluster_010,chunk_002,2,10,94,5805,5806,9160,9161,she,5805,9160,right_overlap,9160:9161:she
chunk_002::cluster_010::mention_095,chunk_002::cluster_010,chunk_002,2,10,95,5904,5905,9259,9260,Virginia,5904,9259,right_overlap,9259:9260:virginia
chunk_002::cluster_010::mention_096,chunk_002::cluster_010,chunk_002,2,10,96,5913,5914,9268,9269,she,5913,9268,right_overlap,9268:9269:she
chunk_002::cluster_010::mention_097,chunk_002::cluster_010,chunk_002,2,10,97,5915,5916,9270,9271,her,5915,9270,right_overlap,9270:9271:her
chunk_002::cluster_010::mention_098,chunk_002::cluster_010,chunk_002,2,10,98,5918,5919,9273,9274,her,5918,9273,right_overlap,9273:9274:her
chunk_002::cluster_010::mention_099,chunk_002::cluster_010,chunk_002,2,10,99,5931,5932,9286,9287,she,5931,9286,right_overlap,9286:9287:she
chunk_002::cluster_010::mention_100,chunk_002::cluster_010,chunk_002,2,10,100,5992,5993,9347,9348,You,5992,9347,right_overlap,9347:9348:you
chunk_002::cluster_012::mention_000,chunk_002::cluster_012,chunk_002,2,12,0,451,456,3806,3811,Lady Canterville's French governesses,455,3810,left_overlap,3806:3811:lady canterville's french governesses
chunk_002::cluster_013::mention_000,chunk_002::cluster_013,chunk_002,2,13,0,530,532,3885,3887,Doctor Dobell,531,3886,left_overlap,3885:3887:doctor dobell
chunk_002::cluster_014::mention_000,chunk_002::cluster_014,chunk_002,2,14,0,586,589,3941,3944,the family doctor,588,3943,left_overlap,3941:3944:the family doctor
chunk_002::cluster_015::mention_000,chunk_002::cluster_015,chunk_002,2,15,0,595,599,3950,3954,Lord Canterville's uncle,598,3953,left_overlap,3950:3954:lord canterville's uncle
chunk_002::cluster_016::mention_000,chunk_002::cluster_016,chunk_002,2,16,0,652,654,4007,4009,his room,653,4008,left_overlap,4007:4009:his room
chunk_002::cluster_016::mention_001,chunk_002::cluster_016,chunk_002,2,16,1,868,870,4223,4225,his room,869,4224,left_overlap,4223:4225:his room
chunk_002::cluster_016::mention_002,chunk_002::cluster_016,chunk_002,2,16,2,1930,1932,5285,5287,his room,1931,5286,left_overlap,5285:5287:his room
chunk_002::cluster_016::mention_003,chunk_002::cluster_016,chunk_002,2,16,3,1978,1981,5333,5336,his own apartment,1980,5335,left_overlap,5333:5336:his own apartment
chunk_002::cluster_016::mention_004,chunk_002::cluster_016,chunk_002,2,16,4,2435,2437,5790,5792,his room,2436,5791,core,
chunk_002::cluster_016::mention_005,chunk_002::cluster_016,chunk_002,2,16,5,2447,2448,5802,5803,There,2447,5802,core,
chunk_002::cluster_016::mention_006,chunk_002::cluster_016,chunk_002,2,16,6,2593,2595,5948,5950,his room,2594,5949,core,
chunk_002::cluster_016::mention_007,chunk_002::cluster_016,chunk_002,2,16,7,3442,3444,6797,6799,his room,3443,6798,core,
chunk_002::cluster_016::mention_008,chunk_002::cluster_016,chunk_002,2,16,8,3907,3910,7262,7265,his own room,3909,7264,core,
chunk_002::cluster_016::mention_009,chunk_002::cluster_016,chunk_002,2,16,9,4500,4502,7855,7857,his room,4501,7856,right_overlap,7855:7857:his room
chunk_002::cluster_016::mention_010,chunk_002::cluster_016,chunk_002,2,16,10,4732,4734,8087,8089,her room,4733,8088,right_overlap,8087:8089:her room
chunk_002::cluster_017::mention_000,chunk_002::cluster_017,chunk_002,2,17,0,712,714,4067,4069,modern Americans,713,4068,left_overlap,4067:4069:modern americans
chunk_002::cluster_018::mention_000,chunk_002::cluster_018,chunk_002,2,18,0,721,725,4076,4080,a Spectre in armour,722,4077,left_overlap,4076:4080:a spectre in armour
chunk_002::cluster_019::mention_000,chunk_002::cluster_019,chunk_002,2,19,0,739,740,4094,4095,their,739,4094,left_overlap,4094:4095:their
chunk_002::cluster_020::mention_000,chunk_002::cluster_020,chunk_002,2,20,0,739,742,4094,4097,their natural poet,739,4094,left_overlap,4094:4097:their natural poet
chunk_002::cluster_021::mention_000,chunk_002::cluster_021,chunk_002,2,21,0,742,743,4097,4098,Longfellow,742,4097,left_overlap,4097:4098:longfellow
chunk_002::cluster_022::mention_000,chunk_002::cluster_022,chunk_002,2,22,0,765,766,4120,4121,town,765,4120,left_overlap,4120:4121:town
chunk_002::cluster_023::mention_000,chunk_002::cluster_023,chunk_002,2,23,0,783,784,4138,4139,Kenilworth,783,4138,left_overlap,4138:4139:kenilworth
chunk_002::cluster_024::mention_000,chunk_002::cluster_024,chunk_002,2,24,0,799,802,4154,4157,the Virgin Queen,801,4156,left_overlap,4154:4157:the virgin queen
chunk_002::cluster_025::mention_000,chunk_002::cluster_025,chunk_002,2,25,0,802,803,4157,4158,herself,802,4157,left_overlap,4157:4158:herself
chunk_002::cluster_026::mention_000,chunk_002::cluster_026,chunk_002,2,26,0,910,912,4265,4267,his family,911,4266,left_overlap,4265:4267:his family
chunk_002::cluster_027::mention_000,chunk_002::cluster_027,chunk_002,2,27,0,1023,1027,4378,4382,Washington Otis's room,1026,4381,left_overlap,4378:4382:washington otis's room
chunk_002::cluster_028::mention_000,chunk_002::cluster_028,chunk_002,2,28,0,1030,1031,4385,4386,him,1030,4385,left_overlap,4385:4386:him
chunk_002::cluster_029::mention_000,chunk_002::cluster_029,chunk_002,2,29,0,1083,1084,4438,4439,Pinkerton,1083,4438,left_overlap,4438:4439:pinkerton
chunk_002::cluster_030::mention_000,chunk_002::cluster_030,chunk_002,2,30,0,1090,1095,4445,4450,the reckless and foolhardy youth,1094,4449,left_overlap,4445:4450:the reckless and foolhardy youth
chunk_002::cluster_031::mention_001,chunk_002::cluster_031,chunk_002,2,31,1,1121,1122,4476,4477,there,1121,4476,left_overlap,4476:4477:there
chunk_002::cluster_032::mention_000,chunk_002::cluster_032,chunk_002,2,32,0,989,992,4344,4347,the old house,991,4346,left_overlap,4344:4347:the old house
chunk_002::cluster_032::mention_001,chunk_002::cluster_032,chunk_002,2,32,1,1474,1476,4829,4831,the house,1475,4830,left_overlap,4829:4831:the house
chunk_002::cluster_032::mention_002,chunk_002::cluster_032,chunk_002,2,32,2,4144,4146,7499,7501,the house,4145,7500,right_overlap,7499:7501:the house
chunk_002::cluster_033::mention_000,chunk_002::cluster_033,chunk_002,2,33,0,1146,1150,4501,4505,the charnel-house,1149,4504,left_overlap,4501:4505:the charnel-house
chunk_002::cluster_034::mention_000,chunk_002::cluster_034,chunk_002,2,34,0,1310,1312,4665,4667,the room,1311,4666,left_overlap,4665:4667:the room
chunk_002::cluster_034::mention_001,chunk_002::cluster_034,chunk_002,2,34,1,1644,1653,4999,5008,the passage that led to luckless Washington's room,1645,5000,left_overlap,4999:5008:the passage that led to luckless washington's room
chunk_002::cluster_034::mention_002,chunk_002::cluster_034,chunk_002,2,34,2,1659,1660,5014,5015,there,1659,5014,left_overlap,5014:5015:there
chunk_002::cluster_034::mention_003,chunk_002::cluster_034,chunk_002,2,34,3,1711,1713,5066,5068,the corner,1712,5067,left_overlap,5066:5068:the corner
chunk_002::cluster_035::mention_000,chunk_002::cluster_035,chunk_002,2,35,0,1328,1330,4683,4685,Dumb Daniel,1329,4684,left_overlap,4683:4685:dumb daniel
chunk_002::cluster_036::mention_000,chunk_002::cluster_036,chunk_002,2,36,0,1332,1334,4687,4689,the Suicide,1333,4688,left_overlap,4687:4689:the suicide
chunk_002::cluster_037::mention_000,chunk_002::cluster_037,chunk_002,2,37,0,1332,1336,4687,4691,the Suicide's Skeleton,1335,4690,left_overlap,4687:4691:the suicide's skeleton
chunk_002::cluster_038::mention_000,chunk_002::cluster_038,chunk_002,2,38,0,1368,1369,4723,4724,Martin,1368,4723,left_overlap,4723:4724:martin
chunk_002::cluster_039::mention_000,chunk_002::cluster_039,chunk_002,2,39,0,1369,1371,4724,4726,the Maniac,1370,4725,left_overlap,4724:4726:the maniac
chunk_002::cluster_040::mention_000,chunk_002::cluster_040,chunk_002,2,40,0,1416,1417,4771,4772,schoolboys,1416,4771,left_overlap,4771:4772:schoolboys
chunk_002::cluster_041::mention_000,chunk_002::cluster_041,chunk_002,2,41,0,1508,1511,4863,4866,the United States,1510,4865,left_overlap,4863:4866:the united states
chunk_002::cluster_042::mention_000,chunk_002::cluster_042,chunk_002,2,42,0,1609,1612,4964,4967,the Red Farm,1611,4966,left_overlap,4964:4967:the red farm
chunk_002::cluster_043::mention_000,chunk_002::cluster_043,chunk_002,2,43,0,1649,1651,5004,5006,luckless Washington,1649,5004,left_overlap,5004:5006:luckless washington
chunk_002::cluster_044::mention_000,chunk_002::cluster_044,chunk_002,2,44,0,1649,1653,5004,5008,luckless Washington's room,1649,5004,left_overlap,5004:5008:luckless washington's room
chunk_002::cluster_045::mention_000,chunk_002::cluster_045,chunk_002,2,45,0,1766,1768,5121,5123,a madman,1767,5122,left_overlap,5121:5123:a madman
chunk_002::cluster_046::mention_000,chunk_002::cluster_046,chunk_002,2,46,0,1771,1772,5126,5127,Its,1771,5126,left_overlap,5126:5127:its
chunk_002::cluster_046::mention_001,chunk_002::cluster_046,chunk_002,2,46,1,1778,1779,5133,5134,its,1778,5133,left_overlap,5133:5134:its
chunk_002::cluster_046::mention_002,chunk_002::cluster_046,chunk_002,2,46,2,1922,1925,5277,5280,the awful phantom,1924,5279,left_overlap,5277:5280:the awful phantom
chunk_002::cluster_046::mention_004,chunk_002::cluster_046,chunk_002,2,46,4,2049,2061,5404,5416,the spot where he had first laid eyes on the grisly phantom,2050,5405,left_overlap,5404:5416:the spot where he had first laid eyes on the grisly phantom
chunk_002::cluster_046::mention_005,chunk_002::cluster_046,chunk_002,2,46,5,2058,2061,5413,5416,the grisly phantom,2060,5415,left_overlap,5413:5416:the grisly phantom
chunk_002::cluster_046::mention_006,chunk_002::cluster_046,chunk_002,2,46,6,2113,2115,5468,5470,the spectre,2114,5469,core,
chunk_002::cluster_047::mention_000,chunk_002::cluster_047,chunk_002,2,47,0,1641,1653,4996,5008,the corner of the passage that led to luckless Washington's room,1642,4997,left_overlap,4996:5008:the corner of the passage that led to luckless washington's room
chunk_002::cluster_047::mention_001,chunk_002::cluster_047,chunk_002,2,47,1,2096,2098,5451,5453,the spot,2097,5452,left_overlap,5451:5453:the spot
chunk_002::cluster_048::mention_000,chunk_002::cluster_048,chunk_002,2,48,0,1904,1906,5259,5261,a ghost,1905,5260,left_overlap,5259:5261:a ghost
chunk_002::cluster_049::mention_000,chunk_002::cluster_049,chunk_002,2,49,0,1970,1972,5325,5327,the butler,1971,5326,left_overlap,5325:5327:the butler
chunk_002::cluster_050::mention_000,chunk_002::cluster_050,chunk_002,2,50,0,2068,2070,5423,5425,two ghosts,2069,5424,left_overlap,5423:5425:two ghosts
chunk_002::cluster_051::mention_000,chunk_002::cluster_051,chunk_002,2,51,0,2082,2085,5437,5440,his new friend,2084,5439,left_overlap,5437:5440:his new friend
chunk_002::cluster_052::mention_000,chunk_002::cluster_052,chunk_002,2,52,0,2328,2329,5683,5684,Chanticleer,2328,5683,core,
chunk_002::cluster_052::mention_001,chunk_002::cluster_052,chunk_002,2,52,1,2478,2479,5833,5834,Chanticleer,2478,5833,core,
chunk_002::cluster_053::mention_000,chunk_002::cluster_053,chunk_002,2,53,0,32,34,3387,3389,the library,32,3387,left_overlap,3387:3389:the library
chunk_002::cluster_053::mention_001,chunk_002::cluster_053,chunk_002,2,53,1,2614,2616,5969,5971,the library,2614,5969,core,
chunk_002::cluster_053::mention_002,chunk_002::cluster_053,chunk_002,2,53,2,3767,3769,7122,7124,the library,3768,7123,core,
chunk_002::cluster_053::mention_003,chunk_002::cluster_053,chunk_002,2,53,3,5219,5221,8574,8576,the library,5220,8575,right_overlap,8574:8576:the library
chunk_002::cluster_054::mention_000,chunk_002::cluster_054,chunk_002,2,54,0,1945,1947,5300,5302,the corridor,1946,5301,left_overlap,5300:5302:the corridor
chunk_002::cluster_054::mention_001,chunk_002::cluster_054,chunk_002,2,54,1,2695,2697,6050,6052,the corridor,2696,6051,core,
chunk_002::cluster_054::mention_002,chunk_002::cluster_054,chunk_002,2,54,2,2774,2776,6129,6131,the corridor,2775,6130,core,
chunk_002::cluster_054::mention_003,chunk_002::cluster_054,chunk_002,2,54,3,2942,2944,6297,6299,the corridor,2943,6298,core,
chunk_002::cluster_054::mention_004,chunk_002::cluster_054,chunk_002,2,54,4,3328,3330,6683,6685,the corridor,3329,6684,core,
chunk_002::cluster_055::mention_000,chunk_002::cluster_055,chunk_002,2,55,0,595,597,3950,3952,Lord Canterville,596,3951,left_overlap,3950:3952:lord canterville
chunk_002::cluster_055::mention_001,chunk_002::cluster_055,chunk_002,2,55,1,3157,3159,6512,6514,Lord Canterville,3158,6513,core,
chunk_002::cluster_055::mention_002,chunk_002::cluster_055,chunk_002,2,55,2,4101,4103,7456,7458,Lord Canterville,4102,7457,right_overlap,7456:7458:lord canterville
chunk_002::cluster_055::mention_003,chunk_002::cluster_055,chunk_002,2,55,3,4110,4111,7465,7466,his,4110,7465,right_overlap,7465:7466:his
chunk_002::cluster_055::mention_004,chunk_002::cluster_055,chunk_002,2,55,4,4119,4120,7474,7475,his,4119,7474,right_overlap,7474:7475:his
chunk_002::cluster_056::mention_000,chunk_002::cluster_056,chunk_002,2,56,0,2368,2371,5723,5726,a distant homestead,2370,5725,core,
chunk_002::cluster_057::mention_000,chunk_002::cluster_057,chunk_002,2,57,0,2420,2422,5775,5777,the housemaids,2421,5776,core,
chunk_002::cluster_058::mention_000,chunk_002::cluster_058,chunk_002,2,58,0,2637,2646,5992,6001,"people on a low, material plane of existence",2637,5992,core,
chunk_002::cluster_059::mention_000,chunk_002::cluster_059,chunk_002,2,59,0,2834,2835,6189,6190,I,2834,6189,core,
chunk_002::cluster_059::mention_001,chunk_002::cluster_059,chunk_002,2,59,1,3207,3208,6562,6563,I,3207,6562,core,
chunk_002::cluster_059::mention_002,chunk_002::cluster_059,chunk_002,2,59,2,3341,3342,6696,6697,I,3341,6696,core,
chunk_002::cluster_060::mention_000,chunk_002::cluster_060,chunk_002,2,60,0,2875,2879,6230,6234,Mr. Otis's bedroom,2878,6233,core,
chunk_002::cluster_061::mention_000,chunk_002::cluster_061,chunk_002,2,61,0,2969,2974,6324,6329,the Huntsman of Hogley Woods,2970,6325,core,
chunk_002::cluster_062::mention_000,chunk_002::cluster_062,chunk_002,2,62,0,3038,3042,6393,6397,the insolent young Etonians,3041,6396,core,
chunk_002::cluster_063::mention_000,chunk_002::cluster_063,chunk_002,2,63,0,3051,3053,6406,6408,Reckless Rupert,3052,6407,core,
chunk_002::cluster_064::mention_000,chunk_002::cluster_064,chunk_002,2,64,0,3055,3058,6410,6413,the Headless Earl,3057,6412,core,
chunk_002::cluster_065::mention_000,chunk_002::cluster_065,chunk_002,2,65,0,3100,3104,6455,6459,the present Lord Canterville,3100,6455,core,
chunk_002::cluster_066::mention_000,chunk_002::cluster_066,chunk_002,2,66,0,3100,3106,6455,6461,the present Lord Canterville's grandfather,3105,6460,core,
chunk_002::cluster_067::mention_000,chunk_002::cluster_067,chunk_002,2,67,0,3111,3113,6466,6468,Gretna Green,3112,6467,core,
chunk_002::cluster_068::mention_000,chunk_002::cluster_068,chunk_002,2,68,0,3114,3117,6469,6472,handsome Jack Castletown,3116,6471,core,
chunk_002::cluster_069::mention_000,chunk_002::cluster_069,chunk_002,2,69,0,3122,3124,6477,6479,the world,3123,6478,core,
chunk_002::cluster_070::mention_000,chunk_002::cluster_070,chunk_002,2,70,0,3130,3147,6485,6502,a family that allowed such a horrible phantom to walk up and down the terrace at twilight,3131,6486,core,
chunk_002::cluster_071::mention_000,chunk_002::cluster_071,chunk_002,2,71,0,3143,3145,6498,6500,the terrace,3144,6499,core,
chunk_002::cluster_072::mention_000,chunk_002::cluster_072,chunk_002,2,72,0,3148,3150,6503,6505,Poor Jack,3149,6504,core,
chunk_002::cluster_073::mention_000,chunk_002::cluster_073,chunk_002,2,73,0,3160,3162,6515,6517,Wandsworth Common,3161,6516,core,
chunk_002::cluster_074::mention_000,chunk_002::cluster_074,chunk_002,2,74,0,3172,3174,6527,6529,Tunbridge Wells,3173,6528,core,
chunk_002::cluster_075::mention_000,chunk_002::cluster_075,chunk_002,2,75,0,3333,3339,6688,6694,the room occupied by the twins,3334,6689,core,
chunk_002::cluster_076::mention_000,chunk_002::cluster_076,chunk_002,2,76,0,3346,3350,6701,6705,the Blue Bed Chamber,3349,6704,core,
chunk_002::cluster_076::mention_001,chunk_002::cluster_076,chunk_002,2,76,1,3357,3358,6712,6713,its,3357,6712,core,
chunk_002::cluster_077::mention_000,chunk_002::cluster_077,chunk_002,2,77,0,3583,3588,6938,6943,the great entrance-hall,3587,6942,core,
chunk_002::cluster_077::mention_001,chunk_002::cluster_077,chunk_002,2,77,1,3592,3593,6947,6948,there,3592,6947,core,
chunk_002::cluster_078::mention_000,chunk_002::cluster_078,chunk_002,2,78,0,760,762,4115,4117,the Cantervilles,761,4116,left_overlap,4115:4117:the cantervilles
chunk_002::cluster_078::mention_001,chunk_002::cluster_078,chunk_002,2,78,1,3711,3713,7066,7068,the Cantervilles,3712,7067,core,
chunk_002::cluster_078::mention_002,chunk_002::cluster_078,chunk_002,2,78,2,4466,4468,7821,7823,the Cantervilles,4467,7822,right_overlap,7821:7823:the cantervilles
chunk_002::cluster_078::mention_003,chunk_002::cluster_078,chunk_002,2,78,3,5395,5397,8750,8752,the Cantervilles,5396,8751,right_overlap,8750:8752:the cantervilles
chunk_002::cluster_079::mention_000,chunk_002::cluster_079,chunk_002,2,79,0,3671,3673,7026,7028,a sexton,3672,7027,core,
chunk_002::cluster_080::mention_000,chunk_002::cluster_080,chunk_002,2,80,0,3692,3699,7047,7054,the Corpse-Snatcher of Chertsey Barn,3695,7050,core,
chunk_002::cluster_081::mention_000,chunk_002::cluster_081,chunk_002,2,81,0,3697,3699,7052,7054,Chertsey Barn,3698,7053,core,
chunk_002::cluster_082::mention_000,chunk_002::cluster_082,chunk_002,2,82,0,3729,3731,7084,7086,their neighbour,3730,7085,core,
chunk_002::cluster_083::mention_000,chunk_002::cluster_083,chunk_002,2,83,0,3732,3734,7087,7089,Lord Rufford,3733,7088,core,
chunk_002::cluster_084::mention_000,chunk_002::cluster_084,chunk_002,2,84,0,3757,3759,7112,7114,no one,3758,7113,core,
chunk_002::cluster_085::mention_000,chunk_002::cluster_085,chunk_002,2,85,0,3793,3796,7148,7151,a dark corner,3793,7148,core,
chunk_002::cluster_086::mention_000,chunk_002::cluster_086,chunk_002,2,86,0,3801,3802,7156,7157,their,3801,7156,core,
chunk_002::cluster_086::mention_001,chunk_002::cluster_086,chunk_002,2,86,1,3805,3806,7160,7161,their,3805,7160,core,
chunk_002::cluster_087::mention_000,chunk_002::cluster_087,chunk_002,2,87,0,3004,3010,6359,6365,the top of the oak staircase,3005,6360,core,
chunk_002::cluster_087::mention_001,chunk_002::cluster_087,chunk_002,2,87,1,3838,3840,7193,7195,the staircase,3839,7194,core,
chunk_002::cluster_087::mention_002,chunk_002::cluster_087,chunk_002,2,87,2,3848,3849,7203,7204,there,3848,7203,core,
chunk_002::cluster_088::mention_000,chunk_002::cluster_088,chunk_002,2,88,0,3530,3532,6885,6887,the passages,3531,6886,core,
chunk_002::cluster_088::mention_001,chunk_002::cluster_088,chunk_002,2,88,1,3948,3950,7303,7305,the passages,3949,7304,right_overlap,7303:7305:the passages
chunk_002::cluster_089::mention_000,chunk_002::cluster_089,chunk_002,2,89,0,3862,3864,7217,7219,his enemies,3863,7218,core,
chunk_002::cluster_090::mention_000,chunk_002::cluster_090,chunk_002,2,90,0,3898,3899,7253,7254,home,3898,7253,core,
chunk_002::cluster_091::mention_000,chunk_002::cluster_091,chunk_002,2,91,0,3959,3961,7314,7316,their parents,3960,7315,right_overlap,7314:7316:their parents
chunk_002::cluster_092::mention_000,chunk_002::cluster_092,chunk_002,2,92,0,4024,4027,7379,7382,the whole county,4026,7381,right_overlap,7379:7382:the whole county
chunk_002::cluster_093::mention_000,chunk_002::cluster_093,chunk_002,2,93,0,4028,4030,7383,7385,the boys,4029,7384,right_overlap,7383:7385:the boys
chunk_002::cluster_094::mention_000,chunk_002::cluster_094,chunk_002,2,94,0,4047,4049,7402,7404,the lanes,4048,7403,right_overlap,7402:7404:the lanes
chunk_002::cluster_095::mention_000,chunk_002::cluster_095,chunk_002,2,95,0,4055,4060,7410,7415,the young Duke of Cheshire,4057,7412,right_overlap,7410:7415:the young duke of cheshire
chunk_002::cluster_095::mention_001,chunk_002::cluster_095,chunk_002,2,95,1,4070,4071,7425,7426,his,4070,7425,right_overlap,7425:7426:his
chunk_002::cluster_095::mention_002,chunk_002::cluster_095,chunk_002,2,95,2,4173,4178,7528,7533,the young Duke of Cheshire,4175,7530,right_overlap,7528:7533:the young duke of cheshire
chunk_002::cluster_095::mention_003,chunk_002::cluster_095,chunk_002,2,95,3,4177,4178,7532,7533,Cheshire,4177,7532,right_overlap,7532:7533:cheshire
chunk_002::cluster_095::mention_004,chunk_002::cluster_095,chunk_002,2,95,4,4184,4187,7539,7542,Lord Francis Stilton,4186,7541,right_overlap,7539:7542:lord francis stilton
chunk_002::cluster_095::mention_005,chunk_002::cluster_095,chunk_002,2,95,5,4198,4199,7553,7554,he,4198,7553,right_overlap,7553:7554:he
chunk_002::cluster_095::mention_006,chunk_002::cluster_095,chunk_002,2,95,6,4231,4232,7586,7587,he,4231,7586,right_overlap,7586:7587:he
chunk_002::cluster_095::mention_007,chunk_002::cluster_095,chunk_002,2,95,7,4239,4240,7594,7595,he,4239,7594,right_overlap,7594:7595:he
chunk_002::cluster_095::mention_008,chunk_002::cluster_095,chunk_002,2,95,8,4313,4316,7668,7671,the Prince Regent,4315,7670,right_overlap,7668:7671:the prince regent
chunk_002::cluster_095::mention_010,chunk_002::cluster_095,chunk_002,2,95,10,4534,4539,7889,7894,her curly-haired cavalier,4538,7893,right_overlap,7889:7894:her curly-haired cavalier
chunk_002::cluster_096::mention_000,chunk_002::cluster_096,chunk_002,2,96,0,3000,3003,6355,6358,the Tapestry Chamber,3002,6357,core,
chunk_002::cluster_096::mention_001,chunk_002::cluster_096,chunk_002,2,96,1,4589,4592,7944,7947,the Tapestry Chamber,4591,7946,right_overlap,7944:7947:the tapestry chamber
chunk_002::cluster_096::mention_002,chunk_002::cluster_096,chunk_002,2,96,2,4626,4627,7981,7982,there,4626,7981,right_overlap,7981:7982:there
chunk_002::cluster_097::mention_000,chunk_002::cluster_097,chunk_002,2,97,0,4073,4075,7428,7430,Canterville Chase,4074,7429,right_overlap,7428:7430:canterville chase
chunk_002::cluster_098::mention_000,chunk_002::cluster_098,chunk_002,2,98,0,4170,4172,7525,7527,the guests,4171,7526,right_overlap,7525:7527:the guests
chunk_002::cluster_099::mention_000,chunk_002::cluster_099,chunk_002,2,99,0,4195,4197,7550,7552,Colonel Carbury,4196,7551,right_overlap,7550:7552:colonel carbury
chunk_002::cluster_100::mention_000,chunk_002::cluster_100,chunk_002,2,100,0,4218,4222,7573,7577,the card-room,4221,7576,right_overlap,7573:7577:the card-room
chunk_002::cluster_101::mention_000,chunk_002::cluster_101,chunk_002,2,101,0,4274,4278,7629,7633,the two noble families,4277,7632,right_overlap,7629:7633:the two noble families
chunk_002::cluster_102::mention_000,chunk_002::cluster_102,chunk_002,2,102,0,4307,4309,7662,7664,Lord Tattle,4308,7663,right_overlap,7662:7664:lord tattle
chunk_002::cluster_103::mention_000,chunk_002::cluster_103,chunk_002,2,103,0,4317,4318,7672,7673,his,4317,7672,right_overlap,7672:7673:his
chunk_002::cluster_104::mention_000,chunk_002::cluster_104,chunk_002,2,104,0,4317,4319,7672,7674,his Friends,4318,7673,right_overlap,7672:7674:his friends
chunk_002::cluster_105::mention_000,chunk_002::cluster_105,chunk_002,2,105,0,4340,4342,7695,7697,the Stiltons,4341,7696,right_overlap,7695:7697:the stiltons
chunk_002::cluster_106::mention_000,chunk_002::cluster_106,chunk_002,2,106,0,4353,4357,7708,7712,his own first cousin,4356,7711,right_overlap,7708:7712:his own first cousin
chunk_002::cluster_107::mention_000,chunk_002::cluster_107,chunk_002,2,107,0,4366,4370,7721,7725,the Sieur de Bulkeley,4369,7724,right_overlap,7721:7725:the sieur de bulkeley
chunk_002::cluster_108::mention_000,chunk_002::cluster_108,chunk_002,2,108,0,4375,4377,7730,7732,every one,4376,7731,right_overlap,7730:7732:every one
chunk_002::cluster_109::mention_000,chunk_002::cluster_109,chunk_002,2,109,0,4379,4383,7734,7738,the Dukes of Cheshire,4380,7735,right_overlap,7734:7738:the dukes of cheshire
chunk_002::cluster_110::mention_000,chunk_002::cluster_110,chunk_002,2,110,0,4395,4399,7750,7754,Virginia's little lover,4398,7753,right_overlap,7750:7754:virginia's little lover
chunk_002::cluster_111::mention_000,chunk_002::cluster_111,chunk_002,2,111,0,4405,4408,7760,7763,The Vampire Monk,4407,7762,right_overlap,7760:7763:the vampire monk
chunk_002::cluster_112::mention_000,chunk_002::cluster_112,chunk_002,2,112,0,4410,4413,7765,7768,the Bloodless Benedictine,4412,7767,right_overlap,7765:7768:the bloodless benedictine
chunk_002::cluster_113::mention_000,chunk_002::cluster_113,chunk_002,2,113,0,4471,4474,7826,7829,her nearest relations,4473,7828,right_overlap,7826:7829:her nearest relations
chunk_002::cluster_114::mention_000,chunk_002::cluster_114,chunk_002,2,114,0,4481,4484,7836,7839,her London apothecary,4483,7838,right_overlap,7836:7839:her london apothecary
