row_index,local_cluster_uid,cluster_canonical_name,mention_text,mention_key,matched_anchor,matched_anchor_key,matched_anchor_n_mentions,match_score,match_method
8863,chunk_009::cluster_006,the Witch,the woman,woman,the old woman,old woman,62,0.5,token_subset
8936,chunk_009::cluster_006,the Witch,the old woman,old woman,the old woman,old woman,62,1.0,exact
9006,chunk_009::cluster_008,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
9132,chunk_009::cluster_025,the King,The leader of the Winged Monkeys,leader of the winged monkeys,the Winged Monkeys,winged monkeys,107,0.4,token_subset
9136,chunk_009::cluster_025,the King,the others,others,the others,others,63,1.0,exact
9166,chunk_009::cluster_028,the castle,the Witch's castle,witch castle,a witch,witch,547,0.5,token_subset
9167,chunk_009::cluster_028,the castle,the castle of the Wicked Witch,castle of the wicked witch,the Wicked Witch,wicked witch,103,0.4,token_subset
9180,chunk_009::cluster_028,the castle,the castle of the Wicked Witch,castle of the wicked witch,the Wicked Witch,wicked witch,103,0.4,token_subset
9232,chunk_009::cluster_051,they,a number of the Winkies who looked as if they knew the most,number of the winkies who looked as if they knew the most,the Winkies,winkies,150,0.09090909090909091,token_subset
9284,chunk_009::cluster_082,the Queen,the Queen of the Mice,queen of the mice,the mice,mice,58,0.25,token_subset
9293,chunk_009::cluster_082,the Queen,the Queen of the Mice,queen of the mice,the mice,mice,58,0.25,token_subset
9338,chunk_010::cluster_000,the Witch,the old woman,old woman,the old woman,old woman,62,1.0,exact
9620,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9637,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9638,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9640,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9641,chunk_010::cluster_010,the Winkies,the Monkeys,monkeys,the Winged Monkeys,winged monkeys,107,0.5,token_subset
9642,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9644,chunk_010::cluster_010,the Winkies,the Winged Monkeys which lived in the forest near Gayelette's palace,winged monkeys which lived in the forest near gayelette palace,the Winged Monkeys,winged monkeys,107,0.2,token_subset
9645,chunk_010::cluster_010,the Winkies,all the Winged Monkeys,all the winged monkeys,the Winged Monkeys,winged monkeys,107,0.5,token_subset
9649,chunk_010::cluster_010,the Winkies,the Monkeys,monkeys,the Winged Monkeys,winged monkeys,107,0.5,token_subset
9653,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9656,chunk_010::cluster_010,the Winkies,the Monkeys,monkeys,the Winged Monkeys,winged monkeys,107,0.5,token_subset
9658,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9659,chunk_010::cluster_010,the Winkies,the Winged Monkeys,winged monkeys,the Winged Monkeys,winged monkeys,107,1.0,exact
9801,chunk_010::cluster_015,they,a number of the Winkies who looked as if they knew the most,number of the winkies who looked as if they knew the most,the Winkies,winkies,150,0.09090909090909091,token_subset
9841,chunk_010::cluster_016,the Tin Woodman,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
9902,chunk_010::cluster_026,the Scarecrow,Toto,toto,Toto,toto,273,1.0,exact
9910,chunk_010::cluster_026,the Scarecrow,Toto,toto,Toto,toto,273,1.0,exact
9919,chunk_010::cluster_026,the Scarecrow,Toto,toto,Toto,toto,273,1.0,exact
9929,chunk_010::cluster_026,the Scarecrow,Toto,toto,Toto,toto,273,1.0,exact
10077,chunk_010::cluster_048,Gayelette,the Queen of the Mice,queen of the mice,the mice,mice,58,0.25,token_subset
10086,chunk_010::cluster_048,Gayelette,the Queen of the Mice,queen of the mice,the mice,mice,58,0.25,token_subset
10089,chunk_010::cluster_048,Gayelette,"a beautiful princess, who was also a powerful sorceress",beautiful princess who was also a powerful sorceress,a princess,princess,108,0.125,token_subset
10112,chunk_010::cluster_048,Gayelette,The princess,princess,a princess,princess,108,1.0,exact
10118,chunk_010::cluster_048,Gayelette,the princess,princess,a princess,princess,108,1.0,exact
10153,chunk_010::cluster_060,your people,the people,people,those people,those people,72,0.5,token_subset
10306,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10307,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10308,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10320,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10354,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10357,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10364,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10365,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10369,chunk_011::cluster_000,Oz,The Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10383,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10386,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10399,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10405,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10410,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10445,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10448,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10451,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10521,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10524,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10543,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10551,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10557,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10581,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10591,chunk_011::cluster_000,Oz,a Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10598,chunk_011::cluster_000,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10602,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10609,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10618,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10620,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10627,chunk_011::cluster_000,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10641,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10646,chunk_011::cluster_000,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
10649,chunk_011::cluster_000,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
10659,chunk_011::cluster_000,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
10662,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10667,chunk_011::cluster_000,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
10678,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10694,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10695,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10699,chunk_011::cluster_000,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10700,chunk_011::cluster_000,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
10705,chunk_011::cluster_000,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
10710,chunk_011::cluster_000,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
10851,chunk_011::cluster_002,Dorothy,The princess,princess,a princess,princess,108,1.0,exact
10858,chunk_011::cluster_002,Dorothy,the princess,princess,a princess,princess,108,1.0,exact
10869,chunk_011::cluster_002,Dorothy,the Lion,lion,the Lion,lion,1369,1.0,exact
10872,chunk_011::cluster_002,Dorothy,the Lion,lion,the Lion,lion,1369,1.0,exact
11293,chunk_012::cluster_002,Dorothy,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11294,chunk_012::cluster_002,Dorothy,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11309,chunk_012::cluster_002,Dorothy,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11312,chunk_012::cluster_002,Dorothy,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11313,chunk_012::cluster_002,Dorothy,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11372,chunk_012::cluster_002,Dorothy,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11404,chunk_012::cluster_002,Dorothy,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11483,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11486,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11505,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11540,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11550,chunk_012::cluster_003,Oz,a Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11557,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11561,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11568,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11577,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11579,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11586,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11602,chunk_012::cluster_003,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11605,chunk_012::cluster_003,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11615,chunk_012::cluster_003,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11618,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11621,chunk_012::cluster_003,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11624,chunk_012::cluster_003,Oz,the Woodman,woodman,the Tin Woodman,tin woodman,331,0.5,token_subset
11635,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11651,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11655,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11660,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11665,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11717,chunk_012::cluster_003,Oz,The Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11723,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11743,chunk_012::cluster_003,Oz,the Wise Scarecrow,wise scarecrow,the Scarecrow,scarecrow,1259,0.5,token_subset
11746,chunk_012::cluster_003,Oz,The Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11756,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11761,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11765,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11774,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11777,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11778,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11783,chunk_012::cluster_003,Oz,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11787,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11790,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11791,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11793,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11795,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11798,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11806,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11808,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11812,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11820,chunk_012::cluster_003,Oz,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
11821,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11823,chunk_012::cluster_003,Oz,the Tin Woodman,tin woodman,the Tin Woodman,tin woodman,331,1.0,exact
11849,chunk_012::cluster_009,the people,his friends,his friends,his friends,his friends,121,1.0,exact
11850,chunk_012::cluster_009,the people,his friends,his friends,his friends,his friends,121,1.0,exact
11975,chunk_012::cluster_035,the Lion,Toto,toto,Toto,toto,273,1.0,exact
11991,chunk_012::cluster_035,the Lion,Glinda,glinda,Glinda,glinda,158,1.0,exact
11992,chunk_012::cluster_035,the Lion,Glinda,glinda,Glinda,glinda,158,1.0,exact
11993,chunk_012::cluster_035,the Lion,The Witch of the South,witch of the south,a witch,witch,547,0.25,token_subset
11997,chunk_012::cluster_035,the Lion,Glinda,glinda,Glinda,glinda,158,1.0,exact
12001,chunk_012::cluster_035,the Lion,Glinda,glinda,Glinda,glinda,158,1.0,exact
12004,chunk_012::cluster_035,the Lion,Glinda,glinda,Glinda,glinda,158,1.0,exact
12012,chunk_012::cluster_035,the Lion,Toto,toto,Toto,toto,273,1.0,exact
12452,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12471,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12496,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12500,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12512,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12531,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12539,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12541,chunk_013::cluster_001,the Scarecrow,The Lion,lion,the Lion,lion,1369,1.0,exact
12548,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12557,chunk_013::cluster_001,the Scarecrow,The Lion,lion,the Lion,lion,1369,1.0,exact
12569,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12570,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12579,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12583,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12587,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12589,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12591,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12595,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12599,chunk_013::cluster_001,the Scarecrow,the Lion,lion,the Lion,lion,1369,1.0,exact
12653,chunk_013::cluster_002,the travelers,the others,others,the others,others,63,1.0,exact
12787,chunk_013::cluster_006,the people,the others,others,the others,others,63,1.0,exact
12805,chunk_013::cluster_006,the people,the others,others,the others,others,63,1.0,exact
12933,chunk_013::cluster_031,the Princess,Glinda,glinda,Glinda,glinda,158,1.0,exact
12934,chunk_013::cluster_031,the Princess,Glinda,glinda,Glinda,glinda,158,1.0,exact
12935,chunk_013::cluster_031,the Princess,The Witch of the South,witch of the south,a witch,witch,547,0.25,token_subset
12939,chunk_013::cluster_031,the Princess,Glinda,glinda,Glinda,glinda,158,1.0,exact
12943,chunk_013::cluster_031,the Princess,Glinda,glinda,Glinda,glinda,158,1.0,exact
12946,chunk_013::cluster_031,the Princess,Glinda,glinda,Glinda,glinda,158,1.0,exact
13101,chunk_013::cluster_084,the Clown,the monster,monster,the monster,monster,70,1.0,exact
13139,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13146,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13150,chunk_014::cluster_000,the Lion,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13153,chunk_014::cluster_000,the Lion,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13155,chunk_014::cluster_000,the Lion,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13160,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13161,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13162,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13164,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13167,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13176,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13182,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13190,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13230,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13232,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13233,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13234,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13238,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13241,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13245,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13253,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13256,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13266,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13268,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13279,chunk_014::cluster_000,the Lion,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13286,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13295,chunk_014::cluster_000,the Lion,"the soft, stuffed body of the Scarecrow",soft stuffed body of the scarecrow,the Scarecrow,scarecrow,1259,0.16666666666666666,token_subset
13296,chunk_014::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
13325,chunk_014::cluster_001,the travelers,the others,others,the others,others,63,1.0,exact
13370,chunk_014::cluster_001,the travelers,the others,others,the others,others,63,1.0,exact
13381,chunk_014::cluster_001,the travelers,"the King, and at once the Winged Monkeys caught the four travelers",king and at once the winged monkeys caught the four travelers,the Winged Monkeys,winged monkeys,107,0.2,token_subset
13397,chunk_014::cluster_001,the travelers,the others,others,the others,others,63,1.0,exact
13732,chunk_014::cluster_027,the Princess,Glinda,glinda,Glinda,glinda,158,1.0,exact
13926,chunk_014::cluster_073,the country of the Quadlings,the country of the Winkies,country of the winkies,the Winkies,winkies,150,0.25,token_subset
13929,chunk_014::cluster_073,the country of the Quadlings,the land of the Winkies,land of the winkies,the Winkies,winkies,150,0.25,token_subset
13941,chunk_014::cluster_081,Glinda,the woman,woman,the old woman,old woman,62,0.5,token_subset
13954,chunk_014::cluster_081,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
13955,chunk_014::cluster_081,Glinda,the Witch Glinda,witch glinda,a witch,witch,547,0.5,token_subset
13964,chunk_014::cluster_081,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
13978,chunk_014::cluster_081,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
13986,chunk_014::cluster_081,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
13990,chunk_014::cluster_081,Glinda,the Tin Woodman and the Lion now thanked the Good Witch,tin woodman and the lion now thanked the good witch,the Tin Woodman,tin woodman,331,0.2222222222222222,token_subset
13991,chunk_014::cluster_081,Glinda,the Lion now thanked the Good Witch,lion now thanked the good witch,the Lion,lion,1369,0.16666666666666666,token_subset
13992,chunk_014::cluster_081,Glinda,the Good Witch,good witch,a witch,witch,547,0.5,token_subset
13998,chunk_014::cluster_081,Glinda,the Good Witch,good witch,a witch,witch,547,0.5,token_subset
14006,chunk_014::cluster_083,the Castle,the Castle of Glinda,castle of glinda,Glinda,glinda,158,0.3333333333333333,token_subset
14091,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14093,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14094,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14095,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14099,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14102,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14106,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14111,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14114,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14124,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14126,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14137,chunk_015::cluster_000,the Lion,The Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14144,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14153,chunk_015::cluster_000,the Lion,"the soft, stuffed body of the Scarecrow",soft stuffed body of the scarecrow,the Scarecrow,scarecrow,1259,0.16666666666666666,token_subset
14154,chunk_015::cluster_000,the Lion,the Scarecrow,scarecrow,the Scarecrow,scarecrow,1259,1.0,exact
14191,chunk_015::cluster_001,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
14192,chunk_015::cluster_001,Glinda,the Witch Glinda,witch glinda,a witch,witch,547,0.5,token_subset
14201,chunk_015::cluster_001,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
14202,chunk_015::cluster_001,Glinda,Aunt Em,aunt em,Aunt Em,aunt em,142,1.0,exact
14217,chunk_015::cluster_001,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
14225,chunk_015::cluster_001,Glinda,the Witch,witch,a witch,witch,547,1.0,exact
14229,chunk_015::cluster_001,Glinda,the Tin Woodman and the Lion now thanked the Good Witch,tin woodman and the lion now thanked the good witch,the Tin Woodman,tin woodman,331,0.2222222222222222,token_subset
14230,chunk_015::cluster_001,Glinda,the Lion now thanked the Good Witch,lion now thanked the good witch,the Lion,lion,1369,0.16666666666666666,token_subset
14231,chunk_015::cluster_001,Glinda,the Good Witch,good witch,a witch,witch,547,0.5,token_subset
14237,chunk_015::cluster_001,Glinda,your Aunt Em,your aunt em,Aunt Em,aunt em,142,0.6666666666666666,token_subset
14238,chunk_015::cluster_001,Glinda,the Good Witch,good witch,a witch,witch,547,0.5,token_subset
14243,chunk_015::cluster_001,Glinda,Aunt Em,aunt em,Aunt Em,aunt em,142,1.0,exact
14244,chunk_015::cluster_001,Glinda,Aunt Em,aunt em,Aunt Em,aunt em,142,1.0,exact
14250,chunk_015::cluster_001,Glinda,Aunt Em,aunt em,Aunt Em,aunt em,142,1.0,exact
