global_cluster_uid,local_cluster_uid,local_mention_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_023,chunk_000,0,19,23,2364,2365,2364,2365,you,2364,2364,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_024,chunk_000,0,19,24,2370,2373,2370,2373,G'd(w) n,2370,2370,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_025,chunk_000,0,19,25,3046,3048,3046,3048,an aunt,3047,3047,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_026,chunk_000,0,19,26,3300,3302,3300,3302,our aunt,3301,3301,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_027,chunk_000,0,19,27,3317,3318,3317,3318,I,3317,3317,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_028,chunk_000,0,19,28,4055,4056,4055,4056,Daughter,4055,4055,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_029,chunk_000,0,19,29,4062,4065,4062,4065,G'd(w) n,4062,4062,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_030,chunk_000,0,19,30,4079,4080,4079,4080,her,4079,4079,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_031,chunk_000,0,19,31,4083,4084,4083,4084,she,4083,4083,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_032,chunk_000,0,19,32,4096,4097,4096,4097,she,4096,4096,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_033,chunk_000,0,19,33,4104,4105,4104,4105,herself,4104,4104,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_034,chunk_000,0,19,34,4113,4114,4113,4114,she,4113,4113,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_035,chunk_000,0,19,35,4122,4123,4122,4123,she,4122,4122,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_036,chunk_000,0,19,36,4149,4152,4149,4152,G'd(w) n,4149,4149,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_037,chunk_000,0,19,37,4153,4156,4153,4156,G'd(w) n,4153,4153,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_038,chunk_000,0,19,38,4176,4177,4176,4177,her,4176,4176,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_039,chunk_000,0,19,39,4216,4217,4216,4217,she,4216,4216,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_040,chunk_000,0,19,40,4235,4237,4235,4237,My sister,4236,4236,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_041,chunk_000,0,19,41,4248,4249,4248,4249,she,4248,4248,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_042,chunk_000,0,19,42,4257,4258,4257,4258,she,4257,4257,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_043,chunk_000,0,19,43,4268,4269,4268,4269,her,4268,4268,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_044,chunk_000,0,19,44,4295,4296,4295,4296,her,4295,4295,core,
global_cluster_000007,chunk_000::cluster_019,chunk_000::cluster_019::mention_045,chunk_000,0,19,45,4464,4465,4464,4465,aunt,4464,4464,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_000,chunk_000,0,44,0,1955,1957,1955,1957,the twins,1956,1956,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_001,chunk_000,0,44,1,1961,1963,1961,1963,the twins,1962,1962,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_002,chunk_000,0,44,2,1979,1980,1979,1980,they,1979,1979,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_003,chunk_000,0,44,3,2004,2005,2004,2005,they,2004,2004,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_004,chunk_000,0,44,4,2022,2023,2022,2023,them,2022,2022,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_005,chunk_000,0,44,5,2190,2192,2190,2192,the twins,2191,2191,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_006,chunk_000,0,44,6,2200,2204,2200,2204,the two of them,2201,2201,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_007,chunk_000,0,44,7,2203,2204,2203,2204,them,2203,2203,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_008,chunk_000,0,44,8,2218,2219,2218,2219,they,2218,2218,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_009,chunk_000,0,44,9,2547,2549,2547,2549,the grandchildren,2548,2548,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_010,chunk_000,0,44,10,2553,2554,2553,2554,They,2553,2553,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_011,chunk_000,0,44,11,2572,2574,2572,2574,The twins,2573,2573,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_012,chunk_000,0,44,12,2584,2585,2584,2585,themselves,2584,2584,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_013,chunk_000,0,44,13,2593,2594,2593,2594,they,2593,2593,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_014,chunk_000,0,44,14,2612,2613,2612,2613,they,2612,2612,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_015,chunk_000,0,44,15,2627,2628,2627,2628,they,2627,2627,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_016,chunk_000,0,44,16,2648,2649,2648,2649,they,2648,2648,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_017,chunk_000,0,44,17,2668,2669,2668,2669,them,2668,2668,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_018,chunk_000,0,44,18,2675,2676,2675,2676,you,2675,2675,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_019,chunk_000,0,44,19,2678,2679,2678,2679,you,2678,2678,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_020,chunk_000,0,44,20,2678,2681,2678,2681,you little fools,2680,2680,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_021,chunk_000,0,44,21,2695,2696,2695,2696,they,2695,2695,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_022,chunk_000,0,44,22,2701,2702,2701,2702,they,2701,2701,core,
global_cluster_000008,chunk_000::cluster_044,chunk_000::cluster_044::mention_023,chunk_000,0,44,23,2812,2813,2812,2813,them,2812,2812,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_000,chunk_000,0,56,0,2769,2770,2769,2770,they,2769,2769,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_001,chunk_000,0,56,1,2778,2781,2778,2781,our visiting relatives,2780,2780,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_002,chunk_000,0,56,2,2799,2800,2799,2800,our,2799,2799,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_003,chunk_000,0,56,3,2806,2807,2806,2807,We,2806,2806,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_004,chunk_000,0,56,4,2826,2827,2826,2827,we,2826,2826,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_005,chunk_000,0,56,5,2838,2839,2838,2839,they,2838,2838,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_006,chunk_000,0,56,6,2845,2846,2845,2846,they,2845,2845,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_007,chunk_000,0,56,7,2857,2859,2857,2859,this couple,2858,2858,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_008,chunk_000,0,56,8,2873,2874,2873,2874,they,2873,2873,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_009,chunk_000,0,56,9,2882,2883,2882,2883,they,2882,2882,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_010,chunk_000,0,56,10,2972,2973,2972,2973,they,2972,2972,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_011,chunk_000,0,56,11,2997,2998,2997,2998,we,2997,2997,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_012,chunk_000,0,56,12,3030,3031,3030,3031,they,3030,3030,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_013,chunk_000,0,56,13,3044,3045,3044,3045,them,3044,3044,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_014,chunk_000,0,56,14,3077,3078,3077,3078,they,3077,3077,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_015,chunk_000,0,56,15,3096,3097,3096,3097,They,3096,3096,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_016,chunk_000,0,56,16,3130,3131,3130,3131,they,3130,3130,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_017,chunk_000,0,56,17,3139,3140,3139,3140,They,3139,3139,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_018,chunk_000,0,56,18,3145,3146,3145,3146,they,3145,3145,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_019,chunk_000,0,56,19,3158,3159,3158,3159,They,3158,3158,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_020,chunk_000,0,56,20,3163,3164,3163,3164,their,3163,3163,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_021,chunk_000,0,56,21,3181,3182,3181,3182,they,3181,3181,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_022,chunk_000,0,56,22,3266,3267,3266,3267,we,3266,3266,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_023,chunk_000,0,56,23,3294,3296,3294,3296,those relatives,3295,3295,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_024,chunk_000,0,56,24,3737,3738,3737,3738,them,3737,3737,core,
global_cluster_000009,chunk_000::cluster_056,chunk_000::cluster_056::mention_025,chunk_000,0,56,25,4473,4474,4473,4474,them,4473,4473,core,
