relation_mention_id,source_mention_id,predicate_token_i,predicate_start,predicate_end,target_mention_id,source_cluster_id,target_cluster_id,object_property_logits_json,selection_method
pred_21694_srcm_4179_tgtm_4183,4179,21694,21694,21699,4183,8,41,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.8994140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.327392578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.40625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.2415771484375}",nli_grouped_softmax
pred_21907_srcm_4214_tgtm_4215,4214,21907,21907,21908,4215,301,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.25, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.142578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.388671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.51953125}",nli_grouped_softmax
pred_22158_srcm_4266_tgtm_4267,4266,22158,22158,22159,4267,301,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.9814453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.865234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.43359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.8359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.6630859375}",nli_grouped_softmax
pred_22307_srcm_4297_tgtm_4298,4297,22307,22307,22308,4298,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.8154296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.1710205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.1328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.78271484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.126953125}",nli_grouped_softmax
pred_22317_srcm_4299_tgtm_4300,4299,22317,22317,22318,4300,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.8154296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.1710205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.1328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.78271484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.126953125}",nli_grouped_softmax
pred_22326_srcm_4301_tgtm_4302,4301,22326,22326,22327,4302,97,238,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1298828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6044921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.1015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0673828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1787109375}",nli_grouped_softmax
pred_22326_srcm_4302_tgtm_4301,4302,22326,22326,22327,4301,238,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.005859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.67236328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.060546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.025390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.02734375}",nli_grouped_softmax
pred_22326_srcm_4301_tgtm_4304,4301,22326,22326,22330,4304,97,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.34765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.029296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.189453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3818359375}",nli_grouped_softmax
pred_22326_srcm_4302_tgtm_4304,4302,22326,22326,22330,4304,238,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.7392578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.380126953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8857421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.5205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.57568359375}",nli_grouped_softmax
pred_22358_srcm_4310_tgtm_4312,4310,22358,22358,22359,4312,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.455810546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.5068359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.310546875}",nli_grouped_softmax
pred_22358_srcm_4311_tgtm_4312,4311,22358,22358,22359,4312,238,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.56640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.65869140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.4599609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3408203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.408203125}",nli_grouped_softmax
pred_22368_srcm_4314_tgtm_4315,4314,22368,22368,22369,4315,48,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3916015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0458984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.248046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3564453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.697265625}",nli_grouped_softmax
pred_22368_srcm_4314_tgtm_4316,4314,22368,22368,22369,4316,48,238,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4091796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1396484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7861328125}",nli_grouped_softmax
pred_22391_srcm_4322_tgtm_4324,4322,22391,22391,22392,4324,97,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1181640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.64501953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.865234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1279296875}",nli_grouped_softmax
pred_22391_srcm_4323_tgtm_4324,4323,22391,22391,22392,4324,238,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.388671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.90234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.880859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2880859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3642578125}",nli_grouped_softmax
pred_22405_srcm_4327_tgtm_4328,4327,22405,22405,22406,4328,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3173828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6865234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.427734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2099609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.228515625}",nli_grouped_softmax
pred_22423_srcm_4331_tgtm_4332,4331,22423,22423,22425,4332,301,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.90087890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.259521484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6494140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.552734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.79443359375}",nli_grouped_softmax
pred_22664_srcm_4354_tgtm_4355,4354,22664,22664,22665,4355,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.09375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6591796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.02734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.9560546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.5908203125}",nli_grouped_softmax
pred_22707_srcm_4361_tgtm_4362,4361,22707,22707,22709,4362,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.81494140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.951171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.49609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.321044921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.384765625}",nli_grouped_softmax
pred_22745_srcm_4365_tgtm_4366,4365,22745,22745,22748,4366,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.080078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5263671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.5341796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.17578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.2421875}",nli_grouped_softmax
pred_22801_srcm_4378_tgtm_4379,4378,22801,22801,22802,4379,76,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.8212890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.5, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.294921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.669921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.1015625}",nli_grouped_softmax
pred_23039_srcm_4423_tgtm_4424,4423,23039,23039,23040,4424,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.505859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.98046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9326171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.388671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.82421875}",nli_grouped_softmax
pred_23052_srcm_4427_tgtm_4428,4427,23052,23052,23053,4428,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4443359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.74365234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.76953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.544921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.18359375}",nli_grouped_softmax
pred_23079_srcm_4435_tgtm_4436,4435,23079,23079,23080,4436,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5244140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.80908203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.181640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.349609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.95703125}",nli_grouped_softmax
pred_23104_srcm_4443_tgtm_4444,4443,23104,23104,23105,4444,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.18359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.955078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.06640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.67822265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.8291015625}",nli_grouped_softmax
pred_23151_srcm_4451_tgtm_4452,4451,23151,23151,23152,4452,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.7353515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.4833984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.431640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.8232421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.078125}",nli_grouped_softmax
pred_23187_srcm_4455_tgtm_4456,4455,23187,23187,23188,4456,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4384765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.74560546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8193359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2568359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.064453125}",nli_grouped_softmax
pred_23194_srcm_4458_tgtm_4459,4458,23194,23194,23195,4459,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.349609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.833984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.5, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4697265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.33984375}",nli_grouped_softmax
pred_23239_srcm_4465_tgtm_4466,4465,23239,23239,23240,4466,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3603515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.428955078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.65625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.39453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.310546875}",nli_grouped_softmax
pred_23268_srcm_4471_tgtm_4472,4471,23268,23268,23269,4472,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3623046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8583984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -0.5517578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.8466796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.23828125}",nli_grouped_softmax
pred_23326_srcm_4485_tgtm_4487,4485,23326,23326,23327,4487,8,102,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1806640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.611328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.1123046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1240234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4443359375}",nli_grouped_softmax
pred_23395_srcm_4499_tgtm_4500,4499,23395,23395,23397,4500,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5830078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.7177734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.326171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.767578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7900390625}",nli_grouped_softmax
pred_23417_srcm_4503_tgtm_4504,4503,23417,23417,23418,4504,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.107421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.73046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.97314453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.759765625}",nli_grouped_softmax
pred_23423_srcm_4506_tgtm_4507,4506,23423,23423,23424,4507,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.65966796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.072265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1611328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.697265625}",nli_grouped_softmax
pred_23482_srcm_4518_tgtm_4519,4518,23482,23482,23484,4519,238,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.57666015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.03948974609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.7802734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": 0.09552001953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.17822265625}",nli_grouped_softmax
pred_23507_srcm_4524_tgtm_4526,4524,23507,23507,23508,4526,97,238,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": 0.15771484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.01171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9501953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.1597900390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": 0.10064697265625}",nli_grouped_softmax
pred_23600_srcm_4543_tgtm_4542,4543,23600,23594,23601,4542,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8681640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2958984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4326171875}",nli_grouped_softmax
pred_23600_srcm_4544_tgtm_4541,4544,23600,23594,23601,4541,76,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.35546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0224609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.060546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4423828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.59765625}",nli_grouped_softmax
pred_23600_srcm_4543_tgtm_4545,4543,23600,23600,23602,4545,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2080078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.08624267578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.677734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.7958984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.8701171875}",nli_grouped_softmax
pred_23600_srcm_4544_tgtm_4545,4544,23600,23600,23602,4545,76,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.373046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6494140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.3359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.150390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3740234375}",nli_grouped_softmax
pred_23627_srcm_4550_tgtm_4551,4550,23627,23627,23628,4551,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3427734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.02734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.25, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.28515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.908203125}",nli_grouped_softmax
pred_23627_srcm_4550_tgtm_4552,4550,23627,23627,23628,4552,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3642578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.94873046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.0234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2333984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.869140625}",nli_grouped_softmax
pred_23627_srcm_4550_tgtm_4553,4550,23627,23627,23628,4553,8,238,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.88916015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.021484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.142578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.5810546875}",nli_grouped_softmax
pred_23646_srcm_4555_tgtm_4557,4555,23646,23646,23647,4557,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1943359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.80126953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.232421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.93212890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.390625}",nli_grouped_softmax
pred_23656_srcm_4558_tgtm_4561,4558,23656,23656,23657,4561,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5439453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.080078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.99609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3095703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.853515625}",nli_grouped_softmax
pred_23656_srcm_4559_tgtm_4560,4559,23656,23656,23657,4560,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0693359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.201416015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.103515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.34765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.169921875}",nli_grouped_softmax
pred_23656_srcm_4559_tgtm_4561,4559,23656,23656,23657,4561,97,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.248046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.7939453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9365234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1103515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6103515625}",nli_grouped_softmax
pred_23663_srcm_4562_tgtm_4564,4562,23663,23663,23664,4564,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2861328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.93505859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.90625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.283203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.375}",nli_grouped_softmax
pred_23663_srcm_4562_tgtm_4565,4562,23663,23663,23664,4565,8,304,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.998046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.7861328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1611328125}",nli_grouped_softmax
pred_23663_srcm_4563_tgtm_4565,4563,23663,23663,23664,4565,97,304,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.8740234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5283203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.74267578125}",nli_grouped_softmax
pred_23680_srcm_4568_tgtm_4571,4568,23680,23680,23682,4571,8,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1298828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6572265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1181640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.591796875}",nli_grouped_softmax
pred_23680_srcm_4568_tgtm_4572,4568,23680,23680,23682,4572,8,76,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.900390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.43701171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.666015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.15625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1689453125}",nli_grouped_softmax
pred_23680_srcm_4569_tgtm_4570,4569,23680,23680,23682,4570,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.35546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.814453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0107421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1865234375}",nli_grouped_softmax
pred_23680_srcm_4569_tgtm_4571,4569,23680,23680,23682,4571,97,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.103515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.74462890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.806640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.439453125}",nli_grouped_softmax
