local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_009::cluster_017,chunk_009,9,17,a powerful Witch,1
chunk_009::cluster_018,chunk_009,9,18,a wicked one,1
chunk_009::cluster_019,chunk_009,9,19,the Winged Monkeys,32
chunk_009::cluster_020,chunk_009,9,20,no person,1
chunk_009::cluster_021,chunk_009,9,21,these strange creatures,1
chunk_009::cluster_022,chunk_009,9,22,the Great Oz,3
chunk_009::cluster_023,chunk_009,9,23,her friends,2
chunk_009::cluster_024,chunk_009,9,24,his,2
chunk_009::cluster_025,chunk_009,9,25,the King,34
chunk_009::cluster_026,chunk_009,9,26,their country,2
chunk_009::cluster_027,chunk_009,9,27,the strangers who are within my land,3
chunk_009::cluster_028,chunk_009,9,28,the castle,16
chunk_009::cluster_029,chunk_009,9,29,her friends,1
chunk_009::cluster_030,chunk_009,9,30,Some of the Monkeys seized the Tin Woodman,1
chunk_009::cluster_031,chunk_009,9,31,a country thickly covered with sharp rocks,1
chunk_009::cluster_032,chunk_009,9,32,Others of the Monkeys,1
chunk_009::cluster_033,chunk_009,9,33,your yard,3
chunk_009::cluster_034,chunk_009,9,34,Toto,21
chunk_009::cluster_035,chunk_009,9,35,"a small yard with a high iron fence around it, so that he could not escape",1
chunk_009::cluster_036,chunk_009,9,36,my slave,1
chunk_009::cluster_037,chunk_009,9,37,many of the beautiful rooms in her castle,1
chunk_009::cluster_038,chunk_009,9,38,they,1
chunk_009::cluster_039,chunk_009,9,39,her chariot,1
chunk_009::cluster_040,chunk_009,9,40,this yard,1
chunk_009::cluster_041,chunk_009,9,41,the slaves of the Wicked Witch,1
chunk_009::cluster_042,chunk_009,9,42,Kansas,3
chunk_009::cluster_043,chunk_009,9,43,the kitchen,4
chunk_009::cluster_044,chunk_009,9,44,the courtyard,3
chunk_009::cluster_045,chunk_009,9,45,the Land of Oz,1
chunk_009::cluster_046,chunk_009,9,46,a wicked creature,1
chunk_009::cluster_047,chunk_009,9,47,the West,1
chunk_009::cluster_048,chunk_009,9,48,prisoners in a strange land,1
chunk_009::cluster_049,chunk_009,9,49,a strange land,1
chunk_009::cluster_050,chunk_009,9,50,slaves,1
chunk_009::cluster_051,chunk_009,9,51,they,2
chunk_009::cluster_052,chunk_009,9,52,"the rocky plain where the Tin Woodman lay, all battered and bent",1
chunk_009::cluster_053,chunk_009,9,53,any of your people,1
chunk_009::cluster_054,chunk_009,9,54,your people,1
chunk_009::cluster_055,chunk_009,9,55,tinsmiths,1
chunk_009::cluster_056,chunk_009,9,56,Some of us,1
chunk_009::cluster_057,chunk_009,9,57,very good tinsmiths,1
chunk_009::cluster_058,chunk_009,9,58,them,1
chunk_009::cluster_059,chunk_009,9,59,the tinsmiths,9
chunk_009::cluster_060,chunk_009,9,60,Aunt Em,2
chunk_009::cluster_061,chunk_009,9,61,the land of the West,2
chunk_009::cluster_062,chunk_009,9,62,you,1
chunk_009::cluster_063,chunk_009,9,63,The tinsmiths looked the Woodman,1
chunk_009::cluster_064,chunk_009,9,64,one of the big yellow rooms of the castle,1
chunk_009::cluster_065,chunk_009,9,65,a vain man,1
chunk_009::cluster_066,chunk_009,9,66,no one,1
chunk_009::cluster_067,chunk_009,9,67,another of the Winkies,1
chunk_009::cluster_068,chunk_009,9,68,"another of the Winkies, who was a goldsmith",1
chunk_009::cluster_069,chunk_009,9,69,a goldsmith,1
chunk_009::cluster_070,chunk_009,9,70,her friends,1
chunk_009::cluster_071,chunk_009,9,71,the Emerald City,9
chunk_009::cluster_072,chunk_009,9,72,Oz,2
chunk_009::cluster_073,chunk_009,9,73,Every one of the travelers,1
chunk_009::cluster_074,chunk_009,9,74,their,1
chunk_009::cluster_075,chunk_009,9,75,You,1
chunk_009::cluster_076,chunk_009,9,76,no road,1
chunk_009::cluster_077,chunk_009,9,77,the big fields of buttercups and yellow daisies,1
chunk_009::cluster_078,chunk_009,9,78,the great fields,1
chunk_009::cluster_079,chunk_009,9,79,some place,1
chunk_009::cluster_080,chunk_009,9,80,the scarlet fields,1
chunk_009::cluster_081,chunk_009,9,81,they,2
chunk_009::cluster_082,chunk_009,9,82,the Queen,12
chunk_009::cluster_083,chunk_009,9,83,them,1
chunk_009::cluster_084,chunk_009,9,84,two of the Monkeys,4
chunk_009::cluster_085,chunk_009,9,85,one little Monkey,1
chunk_009::cluster_086,chunk_009,9,86,the pretty gardens,1
chunk_009::cluster_087,chunk_009,9,87,two of the biggest Monkeys,1
chunk_009::cluster_088,chunk_009,9,88,one of them,1
chunk_009::cluster_089,chunk_009,9,89,them,1
chunk_010::cluster_000,chunk_010,10,0,the Witch,58
chunk_010::cluster_001,chunk_010,10,1,Dorothy,164
chunk_010::cluster_002,chunk_010,10,2,a wicked creature,1
chunk_010::cluster_003,chunk_010,10,3,kitchen,1
chunk_010::cluster_004,chunk_010,10,4,the Lion,53
chunk_010::cluster_005,chunk_010,10,5,the castle,7
chunk_010::cluster_006,chunk_010,10,6,prisoners in a strange land,1
chunk_010::cluster_007,chunk_010,10,7,a strange land,1
chunk_010::cluster_008,chunk_010,10,8,his prison,1
chunk_010::cluster_009,chunk_010,10,9,They,1
chunk_010::cluster_010,chunk_010,10,10,the Winkies,67
chunk_010::cluster_011,chunk_010,10,11,the travelers,136
chunk_010::cluster_012,chunk_010,10,12,slaves,1
chunk_010::cluster_013,chunk_010,10,13,our friends,1
chunk_010::cluster_014,chunk_010,10,14,their friends,2
chunk_010::cluster_015,chunk_010,10,15,they,2
chunk_010::cluster_016,chunk_010,10,16,the Tin Woodman,68
chunk_010::cluster_017,chunk_010,10,17,us,2
chunk_010::cluster_018,chunk_010,10,18,"the rocky plain where the Tin Woodman lay, all battered and bent",1
chunk_010::cluster_019,chunk_010,10,19,any of your people,1
chunk_010::cluster_020,chunk_010,10,20,tinsmiths,1
chunk_010::cluster_021,chunk_010,10,21,Some of us,1
chunk_010::cluster_022,chunk_010,10,22,very good tinsmiths,1
chunk_010::cluster_023,chunk_010,10,23,them,1
chunk_010::cluster_024,chunk_010,10,24,the tinsmiths,12
chunk_010::cluster_025,chunk_010,10,25,the courtyard,2
chunk_010::cluster_026,chunk_010,10,26,the Scarecrow,45
chunk_010::cluster_027,chunk_010,10,27,you,1
chunk_010::cluster_028,chunk_010,10,28,The tinsmiths looked the Woodman,1
chunk_010::cluster_029,chunk_010,10,29,one of the big yellow rooms of the castle,1
chunk_010::cluster_030,chunk_010,10,30,a vain man,1
chunk_010::cluster_031,chunk_010,10,31,the Winged Monkeys had tossed the Scarecrow,1
chunk_010::cluster_032,chunk_010,10,32,no one,1
chunk_010::cluster_033,chunk_010,10,33,another of the Winkies,1
chunk_010::cluster_034,chunk_010,10,34,"another of the Winkies, who was a goldsmith",1
chunk_010::cluster_035,chunk_010,10,35,a goldsmith,1
chunk_010::cluster_036,chunk_010,10,36,her friends,1
chunk_010::cluster_037,chunk_010,10,37,the Emerald City,19
chunk_010::cluster_038,chunk_010,10,38,Oz,101
chunk_010::cluster_039,chunk_010,10,39,Every one of the travelers,1
chunk_010::cluster_040,chunk_010,10,40,You,1
chunk_010::cluster_041,chunk_010,10,41,no road,1
chunk_010::cluster_042,chunk_010,10,42,the big fields of buttercups and yellow daisies,1
chunk_010::cluster_043,chunk_010,10,43,the great fields,1
chunk_010::cluster_044,chunk_010,10,44,some place,1
chunk_010::cluster_045,chunk_010,10,45,the scarlet fields,1
chunk_010::cluster_046,chunk_010,10,46,her companions,1
chunk_010::cluster_047,chunk_010,10,47,They,1
chunk_010::cluster_048,chunk_010,10,48,Gayelette,45
chunk_010::cluster_049,chunk_010,10,49,them,1
chunk_010::cluster_050,chunk_010,10,50,we,1
chunk_010::cluster_051,chunk_010,10,51,the wearer of the Cap,1
chunk_010::cluster_052,chunk_010,10,52,two of the Monkeys,4
chunk_010::cluster_053,chunk_010,10,53,we,15
chunk_010::cluster_054,chunk_010,10,54,one little Monkey,1
chunk_010::cluster_055,chunk_010,10,55,the pretty gardens,1
chunk_010::cluster_056,chunk_010,10,56,two of the biggest Monkeys,1
chunk_010::cluster_057,chunk_010,10,57,them,1
chunk_010::cluster_058,chunk_010,10,58,a free people,1
chunk_010::cluster_059,chunk_010,10,59,the forest,3
chunk_010::cluster_060,chunk_010,10,60,your people,2
chunk_010::cluster_061,chunk_010,10,61,anybody,1
chunk_010::cluster_062,chunk_010,10,62,master,1
chunk_010::cluster_063,chunk_010,10,63,some of us,1
chunk_010::cluster_064,chunk_010,10,64,the people who walked in the forest,1
chunk_010::cluster_065,chunk_010,10,65,here,1
chunk_010::cluster_066,chunk_010,10,66,the North,1
chunk_010::cluster_067,chunk_010,10,67,a powerful sorceress,1
chunk_010::cluster_068,chunk_010,10,68,anyone who was good,1
chunk_010::cluster_069,chunk_010,10,69,Everyone,1
chunk_010::cluster_070,chunk_010,10,70,no one,1
chunk_010::cluster_071,chunk_010,10,71,all the men,1
chunk_010::cluster_072,chunk_010,10,72,Quelala,39
chunk_010::cluster_073,chunk_010,10,73,her ruby palace,2
chunk_010::cluster_074,chunk_010,10,74,a man,1
chunk_010::cluster_075,chunk_010,10,75,her husband,1
chunk_010::cluster_076,chunk_010,10,76,any woman,1
chunk_010::cluster_077,chunk_010,10,77,the best and wisest man in all the land,1
chunk_010::cluster_078,chunk_010,10,78,my grandfather,34
chunk_010::cluster_079,chunk_010,10,79,the Land of the West,3
chunk_010::cluster_080,chunk_010,10,80,the King of the Winged Monkeys which lived in the forest near Gayelette's palace,1
chunk_010::cluster_081,chunk_010,10,81,the forest near Gayelette's palace,1
chunk_010::cluster_082,chunk_010,10,82,the middle of the river,1
chunk_010::cluster_083,chunk_010,10,83,shore,1
chunk_010::cluster_084,chunk_010,10,84,all the other Monkeys,1
chunk_010::cluster_085,chunk_010,10,85,the slaves of the owner of the Golden Cap,1
chunk_010::cluster_086,chunk_010,10,86,"the slaves of the owner of the Golden Cap, whosoever he may be",1
chunk_010::cluster_087,chunk_010,10,87,the first owner of the Golden Cap,1
chunk_010::cluster_088,chunk_010,10,88,a Winged Monkey,1
chunk_010::cluster_089,chunk_010,10,89,his little room,1
chunk_010::cluster_090,chunk_010,10,90,the people,2
chunk_010::cluster_091,chunk_010,10,91,Kansas,3
chunk_010::cluster_092,chunk_010,10,92,Aunt Em,4
chunk_010::cluster_093,chunk_010,10,93,their old rooms,1
chunk_010::cluster_094,chunk_010,10,94,the Throne Room,6
chunk_010::cluster_095,chunk_010,10,95,home,1
chunk_010::cluster_096,chunk_010,10,96,no one,1
chunk_010::cluster_097,chunk_010,10,97,no one,1
chunk_010::cluster_098,chunk_010,10,98,common mortals,1
chunk_010::cluster_099,chunk_010,10,99,Our,1
chunk_010::cluster_100,chunk_010,10,100,a great Head,1
chunk_010::cluster_101,chunk_010,10,101,a lovely Lady,1
chunk_010::cluster_102,chunk_010,10,102,a terrible Beast,1
chunk_010::cluster_103,chunk_010,10,103,a Ball of Fire,1
chunk_010::cluster_104,chunk_010,10,104,a Great Wizard,1
chunk_010::cluster_105,chunk_010,10,105,a Great Wizard,1
chunk_010::cluster_106,chunk_010,10,106,a common man,1
chunk_010::cluster_107,chunk_010,10,107,a humbug,1
chunk_010::cluster_108,chunk_010,10,108,a humbug,1
chunk_010::cluster_109,chunk_010,10,109,anyone else,1
chunk_010::cluster_110,chunk_010,10,110,a humbug,1
chunk_010::cluster_111,chunk_010,10,111,No one,1
chunk_010::cluster_112,chunk_010,10,112,No one knows it but you four,1
chunk_010::cluster_113,chunk_010,10,113,everyone,1
chunk_010::cluster_114,chunk_010,10,114,my subjects,2
chunk_010::cluster_115,chunk_010,10,115,a great Head,1
chunk_010::cluster_116,chunk_010,10,116,a small chamber in the rear of the Throne Room,1
chunk_010::cluster_117,chunk_010,10,117,the rear of the Throne Room,1
chunk_011::cluster_000,chunk_011,11,0,Oz,421
chunk_011::cluster_001,chunk_011,11,1,his friends,102
chunk_011::cluster_002,chunk_011,11,2,Dorothy,119
chunk_011::cluster_003,chunk_011,11,3,a free people,1
chunk_011::cluster_004,chunk_011,11,4,the forest,3
chunk_011::cluster_005,chunk_011,11,5,anybody,1
chunk_011::cluster_006,chunk_011,11,6,master,1
chunk_011::cluster_007,chunk_011,11,7,some of us,1
chunk_011::cluster_008,chunk_011,11,8,the people who walked in the forest,1
chunk_011::cluster_009,chunk_011,11,9,the North,1
chunk_011::cluster_010,chunk_011,11,10,a powerful sorceress,1
chunk_011::cluster_011,chunk_011,11,11,the people,1
chunk_011::cluster_012,chunk_011,11,12,anyone who was good,1
chunk_011::cluster_013,chunk_011,11,13,Everyone,1
chunk_011::cluster_014,chunk_011,11,14,no one,1
chunk_011::cluster_015,chunk_011,11,15,all the men,1
chunk_011::cluster_016,chunk_011,11,16,the Lion,82
chunk_011::cluster_017,chunk_011,11,17,the Palace,4
chunk_011::cluster_018,chunk_011,11,18,a man,1
chunk_011::cluster_019,chunk_011,11,19,her husband,1
chunk_011::cluster_020,chunk_011,11,20,any woman,1
chunk_011::cluster_021,chunk_011,11,21,the best and wisest man in all the land,1
chunk_011::cluster_022,chunk_011,11,22,my grandfather,26
chunk_011::cluster_023,chunk_011,11,23,the King of the Winged Monkeys which lived in the forest near Gayelette's palace,1
chunk_011::cluster_024,chunk_011,11,24,the Winged Monkeys which lived in the forest near Gayelette's palace,1
chunk_011::cluster_025,chunk_011,11,25,his band,5
chunk_011::cluster_026,chunk_011,11,26,the river,5
chunk_011::cluster_027,chunk_011,11,27,the middle of the river,1
chunk_011::cluster_028,chunk_011,11,28,shore,1
chunk_011::cluster_029,chunk_011,11,29,the Winged Monkeys,15
chunk_011::cluster_030,chunk_011,11,30,her kingdom,1
chunk_011::cluster_031,chunk_011,11,31,all the other Monkeys,1
chunk_011::cluster_032,chunk_011,11,32,the slaves of the owner of the Golden Cap,1
chunk_011::cluster_033,chunk_011,11,33,"the slaves of the owner of the Golden Cap, whosoever he may be",1
chunk_011::cluster_034,chunk_011,11,34,the first owner of the Golden Cap,1
chunk_011::cluster_035,chunk_011,11,35,the Wicked Witch,19
chunk_011::cluster_036,chunk_011,11,36,a Winged Monkey,1
chunk_011::cluster_037,chunk_011,11,37,the Winkies,1
chunk_011::cluster_038,chunk_011,11,38,your,2
chunk_011::cluster_039,chunk_011,11,39,the Emerald City,15
chunk_011::cluster_040,chunk_011,11,40,the people,2
chunk_011::cluster_041,chunk_011,11,41,the Land of the West,2
chunk_011::cluster_042,chunk_011,11,42,Aunt Em,3
chunk_011::cluster_043,chunk_011,11,43,the Throne Room,12
chunk_011::cluster_044,chunk_011,11,44,Kansas,6
chunk_011::cluster_045,chunk_011,11,45,home,1
chunk_011::cluster_046,chunk_011,11,46,no one,1
chunk_011::cluster_047,chunk_011,11,47,no one,1
chunk_011::cluster_048,chunk_011,11,48,common mortals,1
chunk_011::cluster_049,chunk_011,11,49,a great Head,1
chunk_011::cluster_050,chunk_011,11,50,a lovely Lady,1
chunk_011::cluster_051,chunk_011,11,51,a terrible Beast,1
chunk_011::cluster_052,chunk_011,11,52,a Ball of Fire,1
chunk_011::cluster_053,chunk_011,11,53,a Great Wizard,1
chunk_011::cluster_054,chunk_011,11,54,a Great Wizard,1
chunk_011::cluster_055,chunk_011,11,55,a common man,1
chunk_011::cluster_056,chunk_011,11,56,a humbug,1
chunk_011::cluster_057,chunk_011,11,57,a humbug,1
chunk_011::cluster_058,chunk_011,11,58,anyone else,1
chunk_011::cluster_059,chunk_011,11,59,a humbug,1
chunk_011::cluster_060,chunk_011,11,60,No one,1
chunk_011::cluster_061,chunk_011,11,61,everyone,1
chunk_011::cluster_062,chunk_011,11,62,my subjects,2
chunk_011::cluster_063,chunk_011,11,63,here,2
chunk_011::cluster_064,chunk_011,11,64,Toto,4
chunk_011::cluster_065,chunk_011,11,65,a great Head,1
chunk_011::cluster_066,chunk_011,11,66,a small chamber in the rear of the Throne Room,1
chunk_011::cluster_067,chunk_011,11,67,the rear of the Throne Room,1
chunk_011::cluster_068,chunk_011,11,68,a ventriloquist,1
chunk_011::cluster_069,chunk_011,11,69,the lovely Lady,1
chunk_011::cluster_070,chunk_011,11,70,Omaha,1
chunk_011::cluster_071,chunk_011,11,71,a ventriloquist,1
chunk_011::cluster_072,chunk_011,11,72,a great master,1
chunk_011::cluster_073,chunk_011,11,73,a balloonist,1
chunk_011::cluster_075,chunk_011,11,75,a crowd of people,2
chunk_011::cluster_076,chunk_011,11,76,a balloon,1
chunk_011::cluster_077,chunk_011,11,77,the balloon,1
chunk_011::cluster_078,chunk_011,11,78,a strange and beautiful country,1
chunk_011::cluster_079,chunk_011,11,79,"a strange people, who, seeing me come from the clouds",1
chunk_011::cluster_080,chunk_011,11,80,"a strange people, who, seeing me come from the clouds, thought I was a great Wizard",1
chunk_011::cluster_081,chunk_011,11,81,a great Wizard,1
chunk_011::cluster_082,chunk_011,11,82,my people,11
chunk_011::cluster_083,chunk_011,11,83,the good people,1
chunk_011::cluster_084,chunk_011,11,84,my Palace,1
chunk_011::cluster_085,chunk_011,11,85,all the people,2
chunk_011::cluster_086,chunk_011,11,86,you,1
chunk_011::cluster_087,chunk_011,11,87,you,1
chunk_011::cluster_088,chunk_011,11,88,a young man,1
chunk_011::cluster_089,chunk_011,11,89,a very old man,1
chunk_011::cluster_090,chunk_011,11,90,most of them,1
chunk_011::cluster_092,chunk_011,11,92,the people,1
chunk_011::cluster_093,chunk_011,11,93,the Witches,4
chunk_011::cluster_094,chunk_011,11,94,earth,4
chunk_011::cluster_095,chunk_011,11,95,the people who live in the North and South and East and West,1
chunk_011::cluster_096,chunk_011,11,96,the North and South,2
chunk_011::cluster_097,chunk_011,11,97,East,1
chunk_011::cluster_098,chunk_011,11,98,the Witches of the North and South,2
chunk_011::cluster_099,chunk_011,11,99,the Witches of the East and West,6
chunk_011::cluster_100,chunk_011,11,100,your house,1
chunk_011::cluster_102,chunk_011,11,102,a very bad man,1
chunk_011::cluster_103,chunk_011,11,103,a very good man,1
chunk_011::cluster_104,chunk_011,11,104,a very bad Wizard,1
chunk_011::cluster_106,chunk_011,11,106,A baby,1
chunk_011::cluster_107,chunk_011,11,107,you,2
chunk_011::cluster_108,chunk_011,11,108,their rooms,2
chunk_011::cluster_109,chunk_011,11,109,the back room,2
chunk_011::cluster_110,chunk_011,11,110,a magician,1
chunk_011::cluster_111,chunk_011,11,111,you,1
chunk_011::cluster_112,chunk_011,11,112,he,1
chunk_011::cluster_113,chunk_011,11,113,most people,1
chunk_011::cluster_114,chunk_011,11,114,the desert,1
chunk_011::cluster_115,chunk_011,11,115,no one,1
chunk_011::cluster_116,chunk_011,11,116,a humbug,1
chunk_011::cluster_117,chunk_011,11,117,other men,1
chunk_011::cluster_118,chunk_011,11,118,a great man,1
chunk_011::cluster_119,chunk_011,11,119,any man,1
chunk_011::cluster_120,chunk_011,11,120,a humbug,1
chunk_011::cluster_121,chunk_011,11,121,all these people,1
chunk_011::cluster_122,chunk_011,11,122,everybody,1
chunk_011::cluster_123,chunk_011,11,123,no one,1
chunk_012::cluster_001,chunk_012,12,1,a crowd of people,2
chunk_012::cluster_002,chunk_012,12,2,Dorothy,155
chunk_012::cluster_003,chunk_012,12,3,Oz,395
chunk_012::cluster_004,chunk_012,12,4,a balloon,1
chunk_012::cluster_005,chunk_012,12,5,a strange and beautiful country,1
chunk_012::cluster_006,chunk_012,12,6,"a strange people, who, seeing me come from the clouds",1
chunk_012::cluster_007,chunk_012,12,7,"a strange people, who, seeing me come from the clouds, thought I was a great Wizard",1
chunk_012::cluster_008,chunk_012,12,8,a great Wizard,1
chunk_012::cluster_009,chunk_012,12,9,the people,33
chunk_012::cluster_010,chunk_012,12,10,the Emerald City,35
chunk_012::cluster_011,chunk_012,12,11,my Palace,1
chunk_012::cluster_012,chunk_012,12,12,all the people,1
chunk_012::cluster_013,chunk_012,12,13,any other city,1
chunk_012::cluster_014,chunk_012,12,14,a young man,1
chunk_012::cluster_015,chunk_012,12,15,a very old man,1
chunk_012::cluster_016,chunk_012,12,16,most of them,1
chunk_012::cluster_018,chunk_012,12,18,the Witches,5
chunk_012::cluster_019,chunk_012,12,19,this country,12
chunk_012::cluster_020,chunk_012,12,20,the people who live in the North and South and East and West,1
chunk_012::cluster_021,chunk_012,12,21,the North and South,2
chunk_012::cluster_022,chunk_012,12,22,East,1
chunk_012::cluster_023,chunk_012,12,23,the Witches of the East and West,5
chunk_012::cluster_024,chunk_012,12,24,the Wicked Witch of the East,1
chunk_012::cluster_025,chunk_012,12,25,the East,1
chunk_012::cluster_026,chunk_012,12,26,the other Witch,2
chunk_012::cluster_028,chunk_012,12,28,a very bad man,1
chunk_012::cluster_029,chunk_012,12,29,a very good man,1
chunk_012::cluster_030,chunk_012,12,30,a very bad Wizard,1
chunk_012::cluster_032,chunk_012,12,32,A baby,1
chunk_012::cluster_033,chunk_012,12,33,you,1
chunk_012::cluster_034,chunk_012,12,34,a magician,1
chunk_012::cluster_035,chunk_012,12,35,the Lion,77
chunk_012::cluster_036,chunk_012,12,36,you,1
chunk_012::cluster_037,chunk_012,12,37,he,1
chunk_012::cluster_038,chunk_012,12,38,most people,1
chunk_012::cluster_039,chunk_012,12,39,you,1
chunk_012::cluster_040,chunk_012,12,40,you,4
chunk_012::cluster_041,chunk_012,12,41,the others,61
chunk_012::cluster_042,chunk_012,12,42,Kansas,20
chunk_012::cluster_043,chunk_012,12,43,my guests,1
chunk_012::cluster_044,chunk_012,12,44,no one,1
chunk_012::cluster_045,chunk_012,12,45,a humbug,1
chunk_012::cluster_046,chunk_012,12,46,other men,1
chunk_012::cluster_047,chunk_012,12,47,the Throne Room,8
chunk_012::cluster_048,chunk_012,12,48,the desert,11
chunk_012::cluster_049,chunk_012,12,49,the back room,1
chunk_012::cluster_050,chunk_012,12,50,a great man,1
chunk_012::cluster_051,chunk_012,12,51,any man,1
chunk_012::cluster_052,chunk_012,12,52,his friends,1
chunk_012::cluster_053,chunk_012,12,53,a humbug,1
chunk_012::cluster_054,chunk_012,12,54,all these people,1
chunk_012::cluster_055,chunk_012,12,55,everybody,1
chunk_012::cluster_056,chunk_012,12,56,no one,1
chunk_012::cluster_057,chunk_012,12,57,the balloon,18
chunk_012::cluster_058,chunk_012,12,58,these rooms,2
chunk_012::cluster_059,chunk_012,12,59,a humbug,1
chunk_012::cluster_060,chunk_012,12,60,a Wizard,1
chunk_012::cluster_061,chunk_012,12,61,a basket,1
chunk_012::cluster_062,chunk_012,12,62,everyone,1
chunk_012::cluster_063,chunk_012,12,63,everyone,1
chunk_012::cluster_064,chunk_012,12,64,there,2
chunk_012::cluster_065,chunk_012,12,65,we,1
chunk_012::cluster_066,chunk_012,12,66,our friend,1
chunk_012::cluster_067,chunk_012,12,67,the ruler of the Emerald City,1
chunk_012::cluster_068,chunk_012,12,68,a Wizard,1
chunk_012::cluster_069,chunk_012,12,69,not another city in all the world that is ruled by a stuffed man,1
chunk_012::cluster_070,chunk_012,12,70,the world,2
chunk_012::cluster_071,chunk_012,12,71,the soldier,25
chunk_012::cluster_072,chunk_012,12,72,a stuffed man,1
chunk_012::cluster_073,chunk_012,12,73,a farmer,1
chunk_012::cluster_074,chunk_012,12,74,a farmer's cornfield,1
chunk_012::cluster_075,chunk_012,12,75,Aunt Em,1
chunk_012::cluster_076,chunk_012,12,76,Uncle Henry,1
chunk_012::cluster_077,chunk_012,12,77,them,1
chunk_012::cluster_078,chunk_012,12,78,nobody,1
chunk_012::cluster_079,chunk_012,12,79,no one,1
chunk_012::cluster_080,chunk_012,12,80,the most powerful of all the Witches,1
chunk_012::cluster_081,chunk_012,12,81,all the Witches,1
chunk_012::cluster_082,chunk_012,12,82,the Quadlings,3
chunk_012::cluster_083,chunk_012,12,83,her castle,2
chunk_012::cluster_084,chunk_012,12,84,the Land of the South,5
chunk_012::cluster_085,chunk_012,12,85,a Good Witch,1
chunk_012::cluster_086,chunk_012,12,86,everyone,1
chunk_012::cluster_087,chunk_012,12,87,"a beautiful woman, who knows how to keep young in spite of the many years she has lived",1
chunk_012::cluster_089,chunk_012,12,89,The road,2
chunk_012::cluster_090,chunk_012,12,90,travelers,1
chunk_012::cluster_091,chunk_012,12,91,their,2
chunk_012::cluster_092,chunk_012,12,92,the woods,2
chunk_012::cluster_093,chunk_012,12,93,strangers,1
chunk_012::cluster_094,chunk_012,12,94,none of the Quadlings,1
chunk_012::cluster_095,chunk_012,12,95,a wild beast,1
chunk_012::cluster_096,chunk_012,12,96,someone,1
chunk_012::cluster_097,chunk_012,12,97,the cornfield,1
chunk_012::cluster_098,chunk_012,12,98,You,1
chunk_012::cluster_099,chunk_012,12,99,our ruler,1
chunk_012::cluster_100,chunk_012,12,100,everyone,1
chunk_012::cluster_101,chunk_012,12,101,our,1
chunk_012::cluster_102,chunk_012,12,102,a mass of towers and steeples behind the green walls,1
chunk_012::cluster_103,chunk_012,12,103,a bad Wizard,1
chunk_013::cluster_000,chunk_013,13,0,Dorothy,146
chunk_013::cluster_001,chunk_013,13,1,the Scarecrow,215
chunk_013::cluster_002,chunk_013,13,2,the travelers,120
chunk_013::cluster_003,chunk_013,13,3,the balloon,18
chunk_013::cluster_004,chunk_013,13,4,a basket,1
chunk_013::cluster_005,chunk_013,13,5,the Emerald City,33
chunk_013::cluster_006,chunk_013,13,6,the people,37
chunk_013::cluster_007,chunk_013,13,7,everyone,1
chunk_013::cluster_008,chunk_013,13,8,the Tin Woodman,47
chunk_013::cluster_009,chunk_013,13,9,Toto,14
chunk_013::cluster_010,chunk_013,13,10,everyone,1
chunk_013::cluster_011,chunk_013,13,11,there,2
chunk_013::cluster_012,chunk_013,13,12,we,1
chunk_013::cluster_013,chunk_013,13,13,our friend,1
chunk_013::cluster_014,chunk_013,13,14,Kansas,12
chunk_013::cluster_015,chunk_013,13,15,home to Kansas,1
chunk_013::cluster_016,chunk_013,13,16,her companions,1
chunk_013::cluster_017,chunk_013,13,17,the ruler of the Emerald City,1
chunk_013::cluster_018,chunk_013,13,18,a Wizard,1
chunk_013::cluster_019,chunk_013,13,19,the world,4
chunk_013::cluster_020,chunk_013,13,20,a stuffed man,1
chunk_013::cluster_021,chunk_013,13,21,the Throne Room,3
chunk_013::cluster_022,chunk_013,13,22,a farmer,1
chunk_013::cluster_023,chunk_013,13,23,a farmer's cornfield,1
chunk_013::cluster_024,chunk_013,13,24,Uncle Henry,1
chunk_013::cluster_025,chunk_013,13,25,them,1
chunk_013::cluster_026,chunk_013,13,26,the desert,6
chunk_013::cluster_027,chunk_013,13,27,the soldier,20
chunk_013::cluster_028,chunk_013,13,28,his band,1
chunk_013::cluster_029,chunk_013,13,29,nobody,1
chunk_013::cluster_030,chunk_013,13,30,no one,1
chunk_013::cluster_031,chunk_013,13,31,the Princess,52
chunk_013::cluster_032,chunk_013,13,32,the most powerful of all the Witches,1
chunk_013::cluster_033,chunk_013,13,33,all the Witches,1
chunk_013::cluster_034,chunk_013,13,34,the Quadlings,3
chunk_013::cluster_035,chunk_013,13,35,her castle,2
chunk_013::cluster_036,chunk_013,13,36,the South,2
chunk_013::cluster_037,chunk_013,13,37,a Good Witch,1
chunk_013::cluster_038,chunk_013,13,38,everyone,1
chunk_013::cluster_039,chunk_013,13,39,"a beautiful woman, who knows how to keep young in spite of the many years she has lived",1
chunk_013::cluster_041,chunk_013,13,41,The road,2
chunk_013::cluster_042,chunk_013,13,42,travelers,1
chunk_013::cluster_043,chunk_013,13,43,the woods,1
chunk_013::cluster_044,chunk_013,13,44,their,2
chunk_013::cluster_045,chunk_013,13,45,strangers,1
chunk_013::cluster_046,chunk_013,13,46,their country,1
chunk_013::cluster_047,chunk_013,13,47,none of the Quadlings,1
chunk_013::cluster_048,chunk_013,13,48,the Land of the South,3
chunk_013::cluster_049,chunk_013,13,49,your,1
